maxHssNH,maxsF,SsF,nHBint8,minssNH,minHBint4,minsF,SpMin1_Bhp,mindsCH,SHssNH,n6HeteroRing,minHssNH,nT6HeteroRing,MDEO-11,BCUTp-1h,minHBint8,MDEN-22,ATSC8c,minHBd,nF,SpMin1_Bhv,GATS1s,SpMin1_Bhe,nsF,maxHBd,ATSC8e,AATSC8c,SHCsatu,AATSC0i,minHCsatu,BCUTw-1l,minwHBa,mindssC,minHBint2,ATSC6c,nF10HeteroRing,nT10HeteroRing,nHBint4,AATSC8e,SpMax1_Bhp,SpMin1_Bhi,mindsN,WTPT-4,SpMin1_Bhm,SHBd,maxHCsatu,ATSC6e,nF10Ring,nT10Ring,nT6Ring,n6Ring,BCUTc-1h,SpMax3_Bhs,MATS8c,MLFER_A,mindO,SpMax1_Bhv,SpMax1_Bhe,MATS8e,maxHdsCH,maxHother,ATSC0s,SpMax1_Bhm,MDEC-33,nHeteroRing,R_TpiPCTPC,SM1_Dzi,AATSC6c,SpMax2_Bhp,BCUTw-1h,SCH-6,ndssC,SpMin2_Bhp,SpMax1_Bhi,SpMax1_Bhs,MLFER_BO,C3SP2,nHssNH,nssNH,ASP-7,SM1_Dzv,SpMax5_Bhi,WTPT-3,MLFER_BH,MPC8,gmin,BCUTp-1l,MPC9,ATSC0i,SpMax2_Bhv,minHBa,AATSC6e,WTPT-5,MATS6c,SM1_Dzs,GGI8,SpMin2_Bhi,GGI7,SpMAD_Dt,WTPT-2,hmax,SpMax2_Bhi,nAtomP,ASP-1,EE_Dt,SpMax_Dt,SpAD_Dt,SM1_Dzp,nTRing,fragC,GATS1e,piPC9,nHBAcc2,VR3_Dzp,nN,SpMax5_Bhe,minHCsats,GATS3s,piPC10,SpMax2_Bhs,minssCH2,SpMax2_Bhm,SpMax8_Bhs,BCUTc-1l,nX,MPC4,TPC,SpMax2_Bhe,SCH-7,MATS1s,nssCH2,ATS8m,piPC8,ASP-6,nRing,SM1_Dze,MATS6e,GGI9,FMF,GATS8c,AATSC7e,SpMax4_Bhs,RotBtFrac,ATS4s,MDEC-23,SpMax6_Bhp,JGI10,SpMax5_Bhv,MPC10,MATS6s,SpDiam_Dt,SP-7,MWC9,JGI5,VR3_Dzi,SP-5,nHBAcc,SpMax5_Bhp,SpMin2_Bhe,ASP-0,Inhibitor
0.445801,0,0,1,2.856122,0,0,2.003973,1.339435,0.445801,1,0.445801,1,1.277515,13.416951,5.937382,0.892745,0.058545,0.445801,0,2.046067,0.684603,1.949742,0,0.560856,-0.859625,0.000329,1.39845,1.607957,0.544137,11.993238,-0.724111,-0.724111,5.679637,0.017164,0,0,0,-0.004829,4.11775,1.961681,4.188715,12.614379,1.980798,1.006657,0.854313,-2.23157,0,0,3,3,0.286793,4.58485,0.020786,0.168,12.740296,3.966449,4.051943,-0.057429,0.698054,0.698054,152.776645,4.700673,9.043203,2,5.953072,2.130268,0.000096,3.862151,31.972073,0.516734,10,1.946992,4.032075,4.69749,2.836,3,1,1,0.030642,-3.753341,3.694925,34.755698,2.833,144,-5.435124,4.214817,161,114.164971,3.858465,1.279101,-0.012537,18.493717,0.006094,0.256349,0.574956,1.877807,0.802969,22.724384,2.016576,1.519026,3.945834,31,0.445236,465.849876,465.849876,931.699752,-8.096424,4,296.12,0.656779,7.320527,11,27.124735,6,3.652873,0.682552,1.082276,7.609367,4.603204,-0.37536,3.891995,3.752266,-0.394843,0,100,1172,3.921631,0.55647,-0.115557,3,11296.98817,6.945051,0.046763,4,2.155408,-0.149084,0.446258,0.394366,0.878292,-0.005622,4.485072,0.363636,747.421296,28.804091,3.337536,0.006181,3.518552,173,-0.123861,694.066019,4.106034,11.465089,0.025498,26.707605,8.989696,11,3.545261,1.893377,0.721228,0
0,14.139537,14.139537,3,0,0.296344,14.139537,1.86352,1.632827,0,1,0,1,0.25,10.152614,0.239447,0.5,0.070153,0.4913,1,1.835427,0.902754,1.695163,1,0.60804,-0.12245,0.001949,0,2.115815,0,11.997434,0.126647,0.126647,0,0.070769,0,0,5,-0.003401,3.818106,1.663878,4.108896,8.086235,1.710437,1.701507,0,0.032252,0,0,1,1,0.2019,4.373921,0.060765,0.832,0,3.833094,3.955172,-0.021818,0.622374,0.622374,90.978414,4.022114,10.051997,3,3.2,1.905765,0.00122,3.557425,34.968854,0.492759,4,1.726813,3.99143,5.354274,2.047,1,0,0,0.026008,-2.937653,2.951801,25.344325,2.113,103,-1.640123,4.299117,100,67.706081,3.577936,0.487376,0.000556,12.150791,0.038047,4.137841,0.102545,1.493485,0.354238,16.638758,2.029482,1.031884,3.763469,10,0.432913,166.387575,166.387575,332.77515,-7.08387,4,104.09,0.930054,6.052089,8,9.898764,4,2.896068,0.76595,0.952882,6.075346,4.459727,-0.442876,3.733782,2.893626,-0.393185,2,64,730,3.740766,0.924889,-0.197866,1,2509.826311,6.033086,0.042705,3,1.829821,0.003567,0.015625,0.4375,0.964521,0.0173,4.193749,0.318182,310.592593,7.760778,2.407435,0,2.681508,85,-0.080902,234.483849,2.418735,11.117317,0.028808,9.99246,4.965651,7,2.686353,1.528152,0.72194,0
0.530694,12.474944,37.424833,0,1.990972,0,12.474944,1.825579,0,0.530694,0,0.530694,0,0,8.229945,0,0,0.126302,0.530694,3,1.817834,0.603652,1.610014,3,0.530694,0.007013,0.002631,0.831944,2.990213,0.831944,11.997445,-0.717824,-0.717824,5.973445,-0.034913,0,0,0,0.000146,3.763866,1.573811,0,5.362897,1.826664,0.530694,0.831944,-1.913626,0,0,0,0,0.427544,5.026178,0.130374,0.216,11.255903,3.773357,3.908171,0.000714,0,0,153.293186,3.864354,0,0,1.10303,1.632628,-0.000727,3.474502,19.001255,0.174231,1,1.701149,3.948193,5.78842,0.874,0,1,1,0.030045,-2.757293,2.838982,15.313646,0.852,15,-4.370642,3.596824,0,95.686808,3.477526,1.990972,-0.039867,2.917132,-0.036038,3.738482,0,1.407704,0.403699,8.068781,1.872698,1.273958,3.674896,3,0.441129,64.55025,64.55025,129.100499,-8.677384,1,16.06,0.614551,0,6,8.858436,1,2.704237,0.425278,0.850386,0,5.074272,-0.345903,3.544323,2.702716,-0.366023,3,23,165,3.642508,0.2482,-0.077677,3,2525.88482,2.772589,0.045994,1,1.577753,-0.194767,0,0.09375,0.780934,0.021981,5.026178,0.75,293.541667,1.44225,2.45754,0,2.405455,0,-0.275674,96.696373,0.42063,10.694011,0.015417,9.159516,1.856753,3,2.45754,1.448836,0.788305,0
0.691499,14.797029,58.453409,4,1.590164,0.860394,14.429676,2.008527,1.786649,2.196768,1,0.272827,1,1.128782,11.264053,5.413495,1.671173,-0.864584,0.272827,4,1.982122,0.551912,1.85289,4,0.752418,4.82934,-0.002798,4.725935,2.142748,0.595466,11.999,-1.997335,-1.997335,3.632592,0.013298,0,0,8,0.015629,3.819695,1.840916,2.635773,21.297939,1.966114,3.566933,1.376458,-3.224916,0,0,3,3,0.22587,4.951338,-0.15239,0.943,11.041178,3.844787,3.950504,0.115315,0.501503,0.501503,371.892822,3.953516,13.247246,1,2.69693,4.827133,0.000041,3.795473,19.001444,0.192539,13,1.979442,3.966484,5.200569,3.562,2,5,5,0.031456,-8.252516,3.730124,57.522138,3.557,192,-2.118555,3.636836,200,242.130563,3.792211,1.590164,-0.009953,26.029833,0.002235,10.072793,1.0645,1.825948,1.135417,28.830623,1.98158,1.376458,3.905748,9,0.460278,709.782713,879.333992,1758.667983,-21.314809,3,309.21,0.660161,6.511745,19,42.778593,9,3.68366,0.42915,0.751936,6.675823,5.084601,-0.829804,3.809196,4.808363,-0.363289,4,128,1531,3.867343,0.438572,-0.001162,15,17203.17632,6.4708,0.049007,3,4.504325,-0.07344,0.819375,0.256637,1.089541,-0.003244,4.896871,0.571429,1489.444444,30.979214,3.375792,0.009105,3.545336,216,-0.031286,1309.202474,5.504719,11.77685,0.025203,42.64915,11.431131,13,3.554711,1.850317,0.740432,0
0.576685,14.344345,14.344345,7,2.53438,0.722977,14.344345,2.019056,1.298531,0.906496,3,0.32981,3,0.317952,10.617644,0.521083,1.310371,0.603007,0.32981,1,2.011309,0.580183,1.900731,1,0.576685,3.46599,0.005743,1.339083,1.910459,0.573041,11.9,-0.560691,-0.560691,6.908183,-0.245997,1,1,4,0.033009,3.851934,1.87849,4.165094,7.671912,1.984869,1.364091,0.766042,-2.455655,1,1,4,4,0.248213,4.967845,0.352088,0.669,11.979122,3.857836,3.94207,0.317826,0.630064,0.630064,128.471678,3.908185,9.343432,3,3.484244,1.774104,-0.002158,3.735494,18.998408,0.290264,8,1.951076,3.971634,5.262393,2.654,3,2,2,0.030291,-3.020942,3.296746,22.90903,2.649,124,-0.560691,4.7797,139,97.43342,3.747032,1.579947,-0.021541,12.675965,-0.132295,4.163056,0.365583,1.771049,0.520833,21.900688,2.057111,0.766042,3.890283,9,0.436286,306.609634,306.609634,613.219268,-7.317815,5,205.08,0.679806,6.47851,8,18.003914,4,3.273252,0.470808,0.816614,6.731018,4.98673,0.380345,3.821631,3.417751,-0.392465,1,76,952,3.858234,0.556515,-0.029133,8,6017.863461,6.202536,0.048526,4,1.620036,-0.207403,0.248125,0.470588,0.527135,0.004604,4.349209,0.193548,504.611111,23.947608,2.92918,0.005694,3.086768,143,-0.156613,440.200631,3.332011,11.17329,0.022661,17.085158,7.388677,7,3.064337,1.800979,0.702607,1
0.581912,13.329131,13.329131,2,2.564857,0.859322,13.329131,2.00785,1.509373,0.916949,2,0.335037,2,0,10.586145,4.465753,1.310371,0.08711,0.335037,1,2.000476,0.493683,1.883226,1,0.581912,0.707659,0.001894,1.243491,2.198847,0.547048,11.9,-0.132546,-0.132546,6.846879,-0.195807,1,1,3,0.015384,3.838591,1.858757,4.158542,2.570277,1.9691,0.916949,0.696443,-1.262566,1,1,3,3,0.248081,3.861846,0.138466,0.324,11.766176,3.839656,3.927569,0.137664,0.581635,0.581635,76.952074,3.986476,6.949102,2,3.692691,1.334247,-0.00321,3.721189,34.968854,0.20693,7,1.870649,3.960577,5.108068,1.354,2,2,2,0.032374,-1.820339,2.946219,16.866825,1.375,76,-0.132546,4.527811,83,72.561962,3.725717,0.491691,-0.020698,9.261777,-0.234709,2.231445,0.197027,1.746874,0.303819,18.459354,2.050014,0.696443,3.834638,8,0.438539,184.593539,184.593539,369.187078,-4.401099,4,104.06,0.584723,6.061457,5,9.914643,3,2.880476,0.449154,0.808192,6.214608,4.866772,0.602793,3.849054,2.708239,-0.286629,2,52,602,3.81208,0.453827,-0.006541,4,3487.346017,5.799093,0.049727,3,1.192568,-0.185216,0.096875,0.515152,0.7994,0.026333,3.690035,0.181818,239.611111,15.494313,2.652077,0.006173,2.753279,75,-0.190976,260.798632,2.266185,10.784628,0.021164,9.845448,5.070136,4,2.780919,1.771861,0.705626,1
0.596636,13.695736,13.695736,6,2.496941,0.873333,13.695736,2.013706,1.229311,0.946397,2,0.349761,2,0.1,10.586524,1.599868,1.310371,0.561381,0.349761,1,2.005422,0.517039,1.894098,1,0.596636,2.827464,0.008506,1.34287,2.064761,0.572939,11.997396,-0.723211,-0.723211,7.056186,-0.409021,1,1,3,0.04284,3.845697,1.872739,4.094024,7.766951,1.978196,0.946397,0.769931,-3.264145,1,1,3,3,0.295945,4.819824,0.478507,0.324,11.578568,3.851598,3.93601,0.346775,0.661859,0.661859,107.603989,3.90217,8.789403,2,3.87237,1.548855,-0.004869,3.728159,19.000136,0.20693,8,1.910688,3.965763,5.072924,1.671,3,2,2,0.031566,-2.701617,3.188482,19.583357,1.69,91,-0.723211,4.526766,100,80.525698,3.739004,2.496941,-0.038859,9.266366,-0.27393,3.701935,0.271101,1.762447,0.366319,19.20664,2.037399,0.769931,3.860018,9,0.443862,220.876357,220.876357,441.752714,-6.799633,4,119.07,0.647316,6.263398,7,13.524553,3,3.153981,0.470496,0.777086,6.516193,4.831296,0.371416,3.807529,2.864054,-0.315182,1,60,713,3.838868,0.425069,-0.01677,4,4234.203494,6.006353,0.048699,3,1.479773,-0.314546,0.206875,0.435897,0.51051,0.024808,3.843038,0.24,407.388889,16.825822,2.68378,0.008242,2.961993,99,-0.266266,316.452774,2.620011,10.935158,0.021329,11.764128,5.76032,6,2.941177,1.788021,0.712912,1
0.59011,13.163236,13.163236,2,2.523384,0.866114,13.163236,2.011224,1.343478,0.933346,2,0.343235,2,0,10.55908,4.518088,1.310371,-0.09546,0.343235,1,2.003656,0.591082,1.885593,1,0.59011,0.557521,-0.001836,1.270956,2.188467,0.553526,11.9,-0.427471,-0.427471,6.927679,-0.094424,1,1,3,0.010722,3.831125,1.858659,4.104372,2.570277,1.975553,1.492757,0.717431,-1.073416,1,1,3,3,0.248076,3.893213,-0.117836,0.571,11.739633,3.836529,3.928411,0.107884,0.614429,0.614429,82.74127,3.89111,6.949102,2,3.692691,1.427836,-0.001368,3.71461,18.998406,0.20693,7,1.8949,3.96292,5.110754,1.68,2,2,2,0.032374,-2.222953,3.03985,16.866825,1.65,76,-0.427471,4.311312,83,76.596335,3.722484,2.523384,-0.015557,11.782742,-0.08784,3.065051,0.197027,1.747326,0.303819,18.459354,2.050014,0.717431,3.847081,8,0.438539,184.593539,184.593539,369.187078,-5.153226,4,104.06,0.675124,6.061457,6,9.897007,4,2.956596,0.454401,0.742677,6.214608,4.866772,0.49662,3.77749,2.755601,-0.300204,1,52,602,3.816196,0.453827,-0.054063,4,2752.15171,5.799093,0.049727,3,1.123047,-0.156537,0.096875,0.485714,1.203981,0.016911,3.764344,0.181818,276.888889,15.494313,2.652084,0.006173,2.772874,75,-0.121751,260.798632,2.266185,10.784628,0.021164,9.841524,5.070136,5,2.773923,1.776283,0.705626,1
0.586331,13.872074,13.872074,8,2.518419,0.854893,13.872074,2.014954,1.2832,1.387582,2,0.339456,2,0.1,10.601119,0.881474,1.433534,0.47435,0.339456,1,2.007047,0.514121,1.896714,1,0.586331,2.432259,0.00616,1.323981,2.024179,0.567939,11.997391,-0.556221,-0.556221,5.505017,-0.34956,1,1,4,0.031588,3.848266,1.87444,4.125822,5.091963,1.980185,1.387582,0.756042,-2.586951,1,1,3,3,0.248177,4.83603,0.409856,0.692,11.867936,3.853788,3.937427,0.309564,0.636757,0.636757,108.142119,3.903319,8.789403,2,3.831081,1.60097,-0.003759,3.730467,19.000136,0.20693,8,1.918858,3.967822,5.102043,1.919,3,3,3,0.031712,-2.621947,3.235568,19.768868,1.939,94,-0.556221,4.643701,105,87.039689,3.741248,2.518419,-0.027817,12.122871,-0.250071,3.515815,0.271101,1.76429,0.394097,19.537608,2.035856,0.756042,3.868972,9,0.446021,234.451299,234.451299,468.902599,-6.23552,4,124.07,0.626697,6.304449,7,12.827121,4,3.199063,0.422342,0.822398,6.542472,4.855544,0.401586,3.810148,2.874089,-0.286714,1,62,740,3.84283,0.425069,-0.019797,5,4421.820663,6.030685,0.049042,3,1.371542,-0.272607,0.206875,0.395349,0.521867,0.010896,3.852343,0.269231,413.222222,18.15127,2.875832,0.00687,3.021835,104,-0.213365,337.042623,2.727245,10.954746,0.021759,12.429524,5.878171,6,3.009849,1.791663,0.71267,1
0.575312,14.266522,14.266522,8,2.548062,0.836878,14.266522,2.01513,1.31575,1.297765,2,0.328437,2,0.1,10.606746,0.925892,1.433534,0.464303,0.328437,1,2.007197,0.490996,1.896828,1,0.575312,1.638146,0.004422,1.333113,1.889073,0.570898,11.997376,-0.539811,-0.539811,4.915822,-0.372668,1,1,4,0.015601,3.848426,1.874544,4.177672,5.128488,1.980212,1.297765,0.762215,-2.43888,1,1,3,3,0.248203,4.968185,0.324214,0.537,11.988263,3.853975,3.937763,0.178373,0.629491,0.629491,112.956566,3.903598,8.789403,3,3.476888,1.826219,-0.00308,3.730817,19.000136,0.308992,8,1.921,3.968186,5.258292,2.574,3,3,3,0.032423,-2.941272,3.448954,23.312586,2.585,113,-0.539811,4.688748,128,103.899014,3.74166,2.296679,-0.020156,15.625841,-0.225817,3.804705,0.349458,1.764487,0.503472,22.414713,2.056119,0.762215,3.87425,9,0.441069,325.013333,325.013333,650.026667,-6.753702,5,212.08,0.644531,6.391917,8,20.167876,5,3.377835,0.346248,0.744663,6.646391,4.98326,0.403225,3.811182,3.252435,-0.301794,1,74,887,3.84497,0.497238,0.005146,10,6591.685443,6.109248,0.050169,4,1.511805,-0.230447,0.242816,0.472727,0.716868,0.008829,3.900593,0.25,467.555556,21.064287,3.006371,0.00453,3.18381,131,-0.184018,469.537796,3.274694,11.095059,0.020355,20.322772,6.780401,7,3.182938,1.791964,0.697137,1
0.572926,14.681769,14.681769,6,2.548224,0.83085,14.681769,2.020357,1.297946,0.898976,4,0.326051,4,0.29516,10.619694,0.518498,1.310371,0.485374,0.326051,1,2.011715,0.491431,1.900142,1,0.572926,2.516459,0.003517,1.367317,1.83058,0.583038,11.9,-0.58319,-0.58319,6.930233,-0.514624,1,1,3,0.018235,3.851425,1.877802,4.198612,10.737571,1.983006,0.898976,0.784279,-2.315938,1,1,5,5,0.277806,4.995875,0.21359,0.324,12.096219,3.857431,3.942438,0.176521,0.63795,0.63795,144.902344,3.908708,9.072111,4,3.011254,2.397737,-0.003045,3.734539,18.998409,0.392326,9,1.966631,3.972489,5.284864,4.248,3,2,2,0.030623,-4.058585,3.475379,32.857405,4.226,164,-0.58319,4.796072,187,117.157134,3.746355,1.590239,-0.013704,19.557808,-0.184921,5.144494,0.501386,1.769516,0.663194,24.86689,2.066829,0.784279,3.900053,9,0.436104,435.170577,435.170577,870.341154,-9.436473,6,331.11,0.677476,6.594413,11,20.911235,6,3.407629,0.479632,0.765931,6.856462,5.005083,0.344729,3.824393,3.545147,-0.378117,1,96,1244,3.861985,0.58022,0.00457,12,7915.599418,6.306275,0.047345,5,2.149057,-0.132655,0.36125,0.484375,0.792185,0.014818,4.985917,0.179487,634.222222,25.647493,3.05711,0.005466,3.236381,199,-0.117421,627.039492,4.470922,11.398221,0.02,21.434645,9.206434,10,3.235131,1.799341,0.696092,1
0.582199,14.019561,14.019561,8,2.532482,0.849202,14.019561,2.014396,1.308238,1.323762,2,0.335324,2,0.1,10.604521,0.940603,1.433534,0.459395,0.335324,1,2.006439,0.492832,1.896211,1,0.582199,2.387356,0.005742,1.323981,2.034372,0.567939,11.9,-0.531035,-0.531035,4.944472,-0.332673,1,1,4,0.029842,3.852005,1.873995,4.14788,5.104871,1.979476,1.323762,0.756042,-2.423696,1,1,3,3,0.248178,4.938962,0.391846,0.692,11.904597,3.857589,3.941954,0.299121,0.631655,0.631655,108.522096,3.906927,10.100094,2,3.725031,1.60097,-0.003502,3.738592,18.998407,0.392823,8,1.914654,3.971955,5.22329,1.939,3,3,3,0.030766,-2.621947,3.284081,19.838153,1.943,103,-0.531035,4.674775,116,89.51235,3.749063,2.532482,-0.025513,12.177755,-0.238953,3.583884,0.264542,1.763706,0.359375,20.093061,2.046175,0.756042,3.897426,9,0.43265,251.163259,251.163259,502.326517,-6.23552,5,184.07,0.614038,6.378426,7,13.488876,4,3.259731,0.422342,0.821422,6.628041,4.954657,0.4128,3.820642,2.90794,-0.286714,1,66,811,3.861579,0.580507,-0.003918,6,4612.481008,6.09131,0.047149,4,1.371542,-0.255726,0.206875,0.5,0.528512,0.007769,3.889922,0.214286,415.277778,20.665341,2.912934,0.005176,3.077847,119,-0.21007,361.132965,2.922815,11.088171,0.020399,13.351619,6.240444,6,3.055656,1.790782,0.695542,1
0.570228,14.572316,14.572316,6,2.562672,0.828648,14.572316,2.019485,1.339746,0.893582,3,0.323353,3,0.1,10.619046,0.55273,1.310371,0.600344,0.323353,1,2.011431,0.508224,1.90013,1,0.570228,3.592796,0.00414,1.343963,1.802706,0.574804,11.99737,-0.521197,-0.521197,6.877034,-0.359866,1,1,3,0.024778,3.851397,1.877767,4.207732,8.032711,1.98335,0.893582,0.769159,-3.081461,1,1,4,4,0.248244,4.941864,0.288255,0.324,12.060141,3.857356,3.941984,0.268585,0.626013,0.626013,117.768817,3.90821,8.789403,3,3.256579,1.999354,-0.002399,3.734425,19.000137,0.290264,8,1.95562,3.972007,5.231587,3.204,3,2,2,0.031487,-3.340266,3.469411,26.739573,3.202,140,-0.521197,4.778629,159,111.767784,3.74608,1.709369,-0.020543,16.144877,-0.16703,4.096938,0.435374,1.769325,0.595486,23.282203,2.051236,0.769159,3.893653,9,0.444654,372.51524,372.51524,745.030481,-7.835997,5,233.09,0.678143,6.523562,9,20.834958,5,3.400895,0.376228,0.77904,6.779922,4.96157,0.400674,3.82184,3.42162,-0.379713,1,82,1064,3.858249,0.532107,0.000882,11,7147.332477,6.242223,0.049053,4,1.760299,-0.222681,0.298125,0.387097,0.537845,0.007745,3.892495,0.285714,531.222222,22.72817,3.0661,0.005224,3.214502,165,-0.190781,538.62319,3.904369,11.22901,0.021622,22.853842,7.982526,8,3.213642,1.799116,0.70317,1
0.57309,14.320241,14.320241,8,2.552506,0.832665,14.320241,2.01536,1.319882,1.283117,3,0.326215,3,0.1,10.607101,0.926285,1.433534,0.494062,0.326215,1,2.007518,0.49029,1.896932,1,0.57309,1.71721,0.004451,1.333113,1.854287,0.570898,11.997372,-0.538144,-0.538144,4.814576,-0.359557,1,1,4,0.01547,3.848413,1.874614,4.185325,5.129717,1.980747,1.283117,0.762215,-2.27571,1,1,4,4,0.248208,4.982032,0.342241,0.537,12.007294,3.853961,3.937729,0.184177,0.627424,0.627424,114.007663,3.903577,8.789403,3,3.416484,1.826219,-0.002766,3.730784,19.000137,0.308992,8,1.93172,3.968143,5.274758,2.574,3,3,3,0.032784,-2.941272,3.456122,23.370214,2.585,115,-0.538144,4.691585,130,107.548626,3.741621,2.327929,-0.017505,15.682099,-0.212666,3.813357,0.37415,1.76479,0.506944,23.203617,2.058034,0.762215,3.873349,9,0.442854,348.05426,348.05426,696.10852,-6.753702,5,219.08,0.643292,6.395262,8,18.584344,5,3.38388,0.304583,0.725534,6.654153,4.996713,0.403225,3.811082,3.28574,-0.301797,1,75,910,3.844684,0.497238,0.008217,11,6954.359857,6.113682,0.050652,4,1.511805,-0.208405,0.248125,0.465517,0.770674,0.008174,3.9056,0.242424,489.805556,21.473024,3.019858,0.004835,3.195035,135,-0.165842,502.705157,3.376756,11.102292,0.020083,17.94844,7.392773,7,3.196644,1.792712,0.697469,1
0.572521,14.638266,14.638266,6,2.561789,0.834236,14.638266,2.020892,1.331612,0.898167,4,0.325646,4,0.1,10.619781,0.548334,1.114576,0.483644,0.325646,1,2.012692,0.491929,1.900651,1,0.572521,2.452061,0.004134,1.357367,1.958335,0.579436,11.9,-0.536586,-0.536586,6.916149,-0.464133,1,1,3,0.020958,3.851715,1.878136,4.210243,5.162644,1.983754,0.898167,0.77793,-2.59348,1,1,5,5,0.248245,4.806668,0.301774,0.324,12.08017,3.857749,3.942962,0.245279,0.633617,0.633617,113.586207,3.909069,9.072111,4,3.453942,2.051469,-0.003136,3.737188,18.998409,0.392326,9,1.971232,3.973338,5.072171,2.952,3,2,2,0.03079,-3.260596,3.472716,27.002722,2.975,160,-0.536586,4.796775,183,113.583458,3.749135,1.683836,-0.017524,19.277873,-0.228941,3.769196,0.443941,1.772939,0.598958,24.479415,2.076676,0.77793,3.912102,9,0.435064,403.910339,403.910339,807.820679,-7.271884,6,313.09,0.640028,6.703188,9,20.829179,6,3.402899,0.476434,0.771864,6.986566,4.831294,0.389016,3.82798,3.376101,-0.286753,1,92,1205,3.868691,0.58022,0.00029,8,7336.399568,6.410175,0.04741,5,1.652068,-0.205086,0.316875,0.517241,0.682361,0.01316,3.95111,0.162162,535.388889,26.157712,3.042888,0.004622,3.232178,195,-0.186606,579.313876,4.372241,11.343406,0.021739,23.036817,8.925589,8,3.23237,1.806839,0.690481,1
0.56997,14.648266,14.648266,6,2.566891,0.829349,14.648266,2.021155,1.341612,0.893065,3,0.323095,3,0.1,10.619944,0.553013,1.310371,0.515087,0.323095,1,2.013507,0.489739,1.901353,1,0.56997,2.305139,0.004328,1.351012,1.922935,0.577214,11.9,-0.52424,-0.52424,6.887559,-0.410584,1,1,3,0.019371,3.852126,1.878667,4.21616,5.162644,1.98565,0.893065,0.773798,-2.504506,1,1,5,5,0.24824,4.782952,0.344979,0.324,12.084076,3.858132,3.943288,0.237474,0.628617,0.628617,112.686441,3.909189,9.072111,3,3.453942,1.826219,-0.002684,3.765479,18.998408,0.392326,9,1.97388,3.973536,5.044438,2.721,3,2,2,0.03079,-2.941272,3.472798,23.938708,2.707,160,-0.52424,4.798078,183,113.453178,3.766698,1.711614,-0.016369,16.213859,-0.21388,3.282905,0.443941,1.799661,0.598958,24.479415,2.076676,0.773798,3.915163,9,0.435064,403.910339,403.910339,807.820679,-6.753702,6,313.08,0.623855,6.703188,8,20.557732,5,3.403042,0.474481,0.757523,6.986566,4.808605,0.39728,3.829529,3.368076,-0.286764,1,92,1205,3.873975,0.58022,-0.002073,8,7316.685736,6.410175,0.04741,5,1.511805,-0.200677,0.316875,0.508475,0.69792,0.009942,3.898455,0.162162,534.388889,27.263556,3.04296,0.004622,3.232437,195,-0.175674,579.313876,4.372241,11.343406,0.021739,24.235931,8.925589,7,3.232588,1.833749,0.690481,1
0.601048,14.656958,14.656958,8,2.545222,0.579143,14.656958,2.019971,1.297631,1.859846,3,0.32671,3,0.276302,10.619644,0.527784,2.151014,0.680195,0.32671,1,2.012492,0.496315,1.901227,1,0.601048,3.772996,0.004893,1.36591,1.930318,0.583049,11.9,-0.579893,-0.579893,4.381247,-0.189241,1,1,7,0.027144,3.852232,1.878787,3.774466,7.714265,1.98624,1.859846,0.782861,-3.182352,1,1,4,4,0.248351,4.913151,0.310116,0.886,12.088375,3.858148,3.94277,0.280217,0.672677,0.672677,142.227687,3.908659,11.231528,4,3.183775,2.449853,-0.001253,3.736907,18.998409,0.373597,10,1.959879,3.972611,5.175233,3.163,4,4,4,0.030501,-3.978915,3.478191,31.993929,3.141,160,-0.579893,4.795675,181,117.749386,3.74856,1.61545,-0.021075,21.717641,-0.079422,5.160714,0.473915,1.772433,0.626772,24.707543,2.063607,0.782861,3.903407,9,0.435672,432.381998,432.381998,864.763996,-8.87236,6,331.11,0.642449,6.608001,11,21.035692,7,3.411084,0.479758,0.766959,6.875232,4.915537,0.355943,3.825076,3.579015,-0.286794,1,95,1208,3.865079,0.674366,0.000043,8,7861.765068,6.335054,0.048111,5,2.040825,-0.217568,0.353434,0.508197,0.601925,0.001623,4.894197,0.205128,614.194444,28.770043,3.078729,0.006025,3.244756,193,-0.225325,625.209843,4.209206,11.374686,0.020618,21.551447,8.748425,10,3.242798,1.803894,0.696092,1
