maxHssNH,maxsF,nHBint8,SsF,minssNH,minHBint4,minsF,n6HeteroRing,minHssNH,SpMin1_Bhp,mindsCH,SHssNH,SpMin1_Bhe,nT6HeteroRing,MDEO-11,BCUTp-1h,minHBint8,SHCsatu,GATS1s,minHBd,nF,SpMin1_Bhi,nsF,MDEN-22,maxHBd,SpMin1_Bhv,minHBint2,minHCsatu,nHBint4,ATSC8c,AATSC0i,mindsN,ATSC8e,AATSC8c,maxHCsatu,maxHdsCH,MATS8c,minwHBa,ndssC,nT10HeteroRing,nF10HeteroRing,SM1_Dzi,mindssC,BCUTw-1l,BCUTc-1h,SpMax1_Bhv,ATSC6e,SpMax2_Bhm,SpMax1_Bhp,SHBd,SpMax3_Bhs,SpMin1_Bhm,mindO,BCUTw-1h,n6Ring,nT6Ring,AATSC8e,MATS8e,nT10Ring,nF10Ring,ATSC0s,SM1_Dzp,nHeteroRing,ATSC6c,WTPT-4,nHssNH,nssNH,maxHother,SpMax1_Bhm,MDEC-33,SpMax1_Bhe,MLFER_A,C3SP2,SpMax1_Bhi,BCUTp-1l,WTPT-5,piPC9,SCH-6,MLFER_BO,piPC10,nN,nTRing,nAtomP,MLFER_BH,ATSC0i,SpMax2_Bhp,SpMin2_Bhp,SpMax1_Bhs,minHCsats,fragC,AATSC6c,SM1_Dzv,MATS6c,SpMax2_Bhs,ASP-7,SpMax8_Bhs,MPC9,SpMax_Dt,EE_Dt,SpAD_Dt,GGI7,GGI8,nssCH2,SpMax5_Bhi,minHdsCH,WTPT-3,MPC10,SpMax4_Bhs,SHdsCH,TPC,GATS1e,SpDiam_Dt,JGI10,ASP-1,GATS3s,SpMax7_Bhs,R_TpiPCTPC,SpMax6_Bhs,ATS3s,SpMAD_Dt,gmin,SM1_Dze,SpMax5_Bhe,nHBAcc2,MATS1s,nRing,SP-6,BCUTc-1l,TpiPC,MATS6s,hmax,ATS4s,SM1_Dzs,SP-7,nX,SpMax2_Bhi,WTPT-2,MDEC-23,SpMax6_Bhm,SpMax5_Bhv,RotBtFrac,MPC8,MATS6e,MPC5,SP-5,ATSC7e,minHBa,SpMin2_Bhe,ASP-6,nBondsD2,SpMax2_Bhv,nBondsS3,ATSC8m,minssCH2,GGI9,AATSC6e,MIC0,VCH-6,SpMax6_Bhp,ATS8m,AATSC0m,AVP-7,MPC4,MWC9,MPC7,minHother,nHBAcc,nFRing,SpMin5_Bhp,ETA_Epsilon_3,piPC8,SpMax5_Bhp,MLFER_S,SpMax2_Bhe,SpMin8_Bhp,ASP-5,SP-4,ETA_Psi_1,ETA_dPsi_A,AVP-6,nHCsatu,SM1_Dzm,AVP-5,VR1_Dzs,ATS8s,SpMin2_Bhi,VP-7,SRW10,AATSC7e,MWC8,IC2,SP-3,VP-5,ASP-3,nwHBa,ETA_Shape_P,SpMin2_Bhv,ATS7s,SRW8,IC3,ATSC0e,ndsN,MPC3,ATS6i,SC-5,MWC5,WPOL,SpMax3_Bhp,minsssN,VR3_Dzp,VR3_Dze,ATS6e,VR3_DzZ,VR3_Dzm,ETA_Eta_L,SpMax4_Bhi,VCH-7,nHBa,ASP-2,SpMin5_Bhv,AATS8m,VR3_Dzi,ndsCH,nHdsCH,MWC7,SpMin8_Bhe,SpMax8_Bhi,SpMin5_Bhi,ASP-0,AATSC0v,MPC6,MDEN-23,MATS8m,VR2_Dze,ATS6p,MWC10,AATSC8m,MATS7e,SpMin8_Bhv,TSRW,SpMin7_Bhm,ATS3i,ECCEN,TIC5,IC0,ETA_BetaP_s,ATS2e,SpMax3_Bhv,ATS6s,SpMin3_Bhm,Mare,SpMax7_Bhp,VR1_D,Inhibitor
0.46535,0,0,0,2.481696,2.483663,0,0,0.306621,1.959746,1.798775,0.77197,1.820332,0,0.995278,11.768404,0,3.686358,0.545647,0.306621,0,1.796748,0,0.333333,0.46535,1.961698,2.450572,0.849184,2,0.641452,1.375537,0,2.408504,0.003144,1.047345,0.522012,0.195396,-0.866068,6,0,0,1.662438,-0.866068,11.85,0.338447,3.756296,0.571352,3.753573,3.761811,0.77197,4.823797,1.977155,12.597537,16.000973,2,2,0.011806,0.125042,0,0,142.587932,-8.612423,0,0.328593,18.904735,2,2,0.522012,3.786201,4.884698,3.847317,0.324,2,3.878484,4.722922,6.132638,5.433722,0.204124,1.867,5.327876,2,3,6,1.843,101.789715,3.760211,1.905145,4.856334,0.354206,194.09,0.001676,-3.431611,0.10418,4.83066,0.036513,3.28279,92,370.887343,370.887343,741.774685,0.795139,0.493827,10,3.516424,0.490343,25.037372,89,4.793413,5.07149,798,0.727137,473.991953,0.005764,0.460366,0.822572,3.550697,1.964912,3.893628,529.472222,19.520386,-1.311557,2.01999,3.48364,9,-0.01118,3,4.649988,-0.3178,7.358194,-0.005222,1.047345,669.958333,4.582136,3.286158,0,3.842598,2.013239,24.143014,3.366632,3.307338,0.4,91,0.030874,87,7.688993,-3.65544,2.481696,1.817682,0.056707,10,3.753753,30,123.957573,-0.43417,0.36875,0.002915,13.984309,0.06415,3.143119,11728.53843,36.28674,0.013472,74,11.087742,90,0.490343,9,0,1.636284,0.43818,5.298317,3.299022,2.863,3.817232,1.428143,0.088379,9.57074,0.53815,0.17614,0.022231,4,2.029859,0.035224,443.360234,811.916667,1.794043,1.212464,10.259447,-0.018186,10.24128,4.231122,12.535487,3.064507,0.198976,16,0.10397,1.915551,660.805556,8.665786,4.800821,6.98701,0,63,32179.44077,0.424037,7.699389,57,3.703026,0,23.267876,24.480547,1552.597292,24.52915,24.535412,10.52865,3.714521,0.045361,9,0.302412,1.628991,57.492835,26.609242,10,10,9.387901,1.129109,3.273751,1.380899,0.716293,49.623516,82,0,0.016745,16.521506,223.592553,11.944857,0.607635,-0.192612,1.408374,10.491135,1.421748,29900.77793,984,392.744662,1.497964,0.61842,1049.976576,3.705455,712.527778,1.934334,0.985622,3.108682,477.76954,0
0.471344,0,0,0,2.605665,0.892781,0,1,0.354233,1.993608,1.81468,0.825577,1.854602,1,0.142857,10.399063,0,2.196372,0.559527,0.354233,0,1.832037,0,0.142857,0.471344,1.982077,4.386933,0.48959,1,-0.116868,1.467753,0,-0.866197,-0.001124,0.918667,0.558971,-0.07954,-0.196507,5,1,1,1.195151,-0.196507,11.85,0.230767,3.802769,0.160299,3.75656,3.794411,0.825577,3.905712,1.965689,11.990281,15.996935,3,3,-0.008329,-0.118091,1,1,74.222222,-4.801428,1,-0.054865,8.198031,2,2,0.558971,3.862688,3.916385,3.906648,0.429,1,3.931615,4.80383,9.245755,5.83773,0.240951,2.065,5.700444,3,4,8,2.047,76.323168,3.776276,1.912304,4.707429,0.475561,139.06,-0.000439,-2.154957,-0.031068,4.701962,0.034776,3.060173,81,289.091472,289.091472,578.182944,0.322917,0.164273,5,3.409201,0.42511,17.443786,69,3.855464,4.281441,675,0.769085,421.456415,0.005005,0.454105,1.033055,3.151739,2.81037,3.299955,365.611111,21.414183,-0.628907,1.166273,3.347784,6,-0.02775,3,3.981895,-0.330258,7.548556,0.017126,0.918667,352.194444,2.302286,2.955982,0,3.856541,2.036183,17.473882,3.022396,3.184611,0.344828,84,0.018183,76,5.976697,1.192573,1.894116,1.836084,0.05105,8,3.767389,21,-367.710789,0.193655,0.1125,0.001282,13.973773,0.078487,2.922595,4266.930514,34.902414,0.008839,60,10.860056,85,0.42511,6,1,1.5193,0.44026,5.66296,3.18185,3.046,3.826435,1.003411,0.078641,7.303615,0.56696,0.14733,0.015558,3,1.175297,0.028268,785.020495,276.611111,1.809383,0.751336,10.025661,0.010842,9.998752,4.452481,9.222215,2.14839,0.192129,14,0.09186,1.931751,365.75,8.399085,5.116506,3.66749,0,48,20721.32198,0.253934,7.418781,39,3.422991,1.894116,19.232697,16.059427,959.339264,16.050826,16.051855,6.85002,3.604024,0.090453,6,0.295128,1.538889,41.028178,15.788479,9,9,9.132703,0.824695,2.875109,1.260924,0.70601,50.194442,78,0.57735,-0.101302,14.183781,140.019902,11.730751,-3.535681,0.153719,1.028725,10.249132,1.212361,20054.69778,684,277.667978,1.511116,0.63889,726.57052,3.434992,387.5,1.724474,0.978538,2.777511,402.189608,0
0,13.382585,0,13.382585,0,0,13.382585,0,0,1.938287,1.371656,0,1.832695,0,0,9.724845,0,1.703155,0.546708,0,1,1.814572,1,1.889882,0,1.938396,0,0.764637,0,-0.342951,1.955446,3.94447,-3.292331,-0.004083,0.938518,0.658394,-0.304416,-0.330087,7,0,0,1.999354,-0.330087,11.996151,0.221351,3.806627,0.72191,3.804444,3.797016,0,4.006309,1.934254,12.629724,18.998408,2,2,-0.039194,-0.369203,0,0,90.497821,-7.835997,1,0.079193,8.14976,0,0,0.658394,3.877104,4.368024,3.903237,0.003,2,3.938768,4.209611,16.105148,6.368187,0.302749,1.65,6.45047,5,3,13,1.613,99.727742,3.777241,1.924269,4.838765,0.46956,149.09,0.000695,-3.340266,0.051796,4.631245,0.033176,3.237103,96,262.986718,262.986718,525.973435,0.42106,0.241898,3,3.249373,0.524514,26.778604,91,3.790979,4.197377,745,0.646526,383.662506,0.006614,0.452669,1.099039,3.256896,4.118121,3.268748,358.916667,18.137015,-0.330087,1.760299,3.198286,9,-0.013464,3,4.130515,-0.374999,8.029107,-0.016225,0.938518,410.722222,3.612292,2.886334,1,3.879546,2.019245,15.739571,2.956728,3.001037,0.419355,90,0.059651,77,6.038096,0.508251,1.238702,1.825783,0.050994,9,3.777089,22,-988.407535,-0.066026,0.227191,0.006333,17.441239,0.075976,2.897061,5029.997863,37.043052,0.005995,67,10.984496,87,0.524514,8,0,1.465971,0.43976,6.154858,2.998951,3.425,3.851759,1.230297,0.078417,8.306027,0.51667,0.19762,0.011645,2,1.828087,0.023041,268.95243,305.805556,1.806736,0.521532,10.112654,0.004579,10.126031,4.536815,10.192938,1.774146,0.188758,14,0.1595,1.916353,403.638889,8.500861,5.079001,5.414143,3,54,18871.75324,0.284518,7.538495,43,3.444448,1.238702,16.155802,16.350047,885.673772,16.353077,16.35079,6.80649,3.576152,0.0875,6,0.288185,1.445898,59.880927,16.465123,7,7,9.259416,0.959438,3.069097,1.146432,0.717336,47.127899,81,2.575123,-0.317651,9.685708,136.98778,11.851716,-11.766756,0.043132,1.230021,10.365396,1.3091,16539.99617,758,263.02903,1.733002,0.63793,711.29848,3.476018,354,1.723553,1.006667,2.851719,319.147702,0
0,0,0,0,0,0,0,1,0,1.97666,1.794385,0,1.867838,1,0,11.226529,0,0,0.708463,0.490735,0,1.844062,0,0,0.490735,1.976156,0,0,0,-0.004076,1.473751,0,0.257666,-0.000023,0,0.512282,-0.002311,0.04172,5,0,0,1.299382,0.04172,11.993258,0.238138,3.839681,0.336811,3.765165,3.834187,0.490735,3.896448,1.959576,13.278534,15.994923,3,3,0.001448,0.037004,0,0,48.865741,-3.673203,2,0.224493,2.598318,0,0,0.512282,3.889612,3.491884,3.931489,0.25,1,3.966274,5.61595,16.076526,6.324359,0.25,2.856,6.60123,5,5,17,2.772,97.267541,3.750614,1.941616,4.788248,0.377585,226.06,0.001145,-1.995618,0.115573,3.927297,0.031614,3.122186,152,362.62624,362.62624,725.25248,0.376807,0.34216,9,3.506025,0.444477,18.674843,172,3.651521,3.853549,1038,0.901399,507.801407,0.007432,0.441908,0.7266,3.299629,2.864162,3.32487,404.166667,23.395241,0.04172,0.94981,3.439512,6,-0.02977,4,5.497804,-0.337135,7.997663,0.091551,0.62489,465.722222,1.4,3.762053,0,3.861686,2.053476,23.324874,3.197306,3.247448,0.264706,131,0.043928,101,7.577803,-0.5342,1.93396,1.802371,0.04953,7,3.748578,27,-414.326354,0.727135,0.299375,0.001718,12.268944,0.120105,3.089347,6485.726542,33.123096,0.011665,78,11.183518,119,0.444477,6,1,1.606984,0.44253,6.045005,3.238827,3.014,3.820757,1.228597,0.075028,9.1148,0.60627,0.10802,0.01992,0,0.961766,0.033962,344.128055,356.388889,1.773826,1.388138,10.285309,-0.003142,10.306249,4.255923,11.402029,3.430122,0.183904,13,0.11685,1.949284,364.666667,8.649098,5.082125,2.581884,0,62,32377.35369,0.520612,7.679251,53,3.631627,1.93396,20.204628,19.504745,1439.475856,19.504882,19.504817,8.75572,3.560861,0.129283,6,0.286133,1.625365,36.436666,19.580726,8,8,9.427788,1.018928,3.072481,1.294073,0.703043,50.839088,111,0,-0.070274,17.424307,222.404764,12.064503,-2.327676,-0.080327,1.285229,10.511349,1.372874,28120.92283,847,345.420237,1.38938,0.66129,957.450444,3.629644,424.444444,1.892743,0.959697,2.969958,474.227939,0
0,0,0,0,0,0,0,0,0,1.839402,0,0,1.928912,0,0.333333,11.855928,0,1.01939,1.223829,-0.009687,0,1.921699,0,0,0,1.885632,0,0.509695,0,-0.38324,1.709309,0,-4.007589,-0.001304,0.509695,0,-0.161625,3.004245,0,0,0,-0.153104,0,11.89,0.241971,4.051672,3.417204,4.198614,4.726007,-0.019373,3.567915,1.881297,0,34.969856,0,0,-0.013631,-0.269367,0,0,66.399132,-0.300677,0,0.509464,5.113344,0,0,0,4.217153,3.041822,3.87183,0.604,0,3.87873,5.394465,0,6.150603,0,1.01,6.070738,0,0,2,1.021,143.581964,4.721434,1.714106,4.168962,0.284973,35.06,0.001341,0.30758,0.166232,3.852363,0.029003,3.149644,52,212.704013,212.704013,425.408025,1.0625,0.839506,2,3.398793,0,17.11043,48,3.565968,0,630,1.060477,295.023957,0.012397,0.46988,0.662539,3.149644,4.580952,3.420113,546.00463,11.81689,-3.462396,0.347802,3.318029,2,-0.197338,0,3.644328,-0.364026,7.967973,0.14734,0.853666,672.95216,-12.172192,2.204232,2,3.811493,1.895111,11.302001,3.142264,3.150714,0.657143,58,0.177704,56,3.882391,-3.696077,0.706581,1.888028,0.046722,0,4.022975,31,-1406.386786,0.72606,0.6,0.008993,16.966149,0,3.178806,16081.58946,61.211379,0.022939,70,11.490117,76,0,2,0,1.537908,0.43091,6.259581,3.178806,0.514,3.784214,1.494786,0.069328,9.30783,0.73653,0,0.03733,2,2.965569,0.055872,562.737361,800.200808,1.873688,1.743345,10.670605,-0.014784,10.581394,2.961884,12.290389,3.128833,0.178122,8,0.41312,1.842454,891.389203,8.924124,2.961884,4.250797,0,69,63893.20548,2.907617,7.839526,69,3.702824,0,20.691934,21.87727,2731.219264,20.874791,20.873866,13.01579,3.460339,0,4,0.297719,1.588577,54.699284,21.980058,0,0,9.661607,1.351218,3.398793,1.275767,0.792644,69.622985,78,0,-0.078149,12.103571,422.31392,12.411113,-4.783629,-0.292153,1.521153,10.865459,1.667247,29435.78552,622,248.798263,1.377021,0.56944,1096.629492,3.682015,789.015432,1.748018,0.936857,3.178806,459.611872,0
0.438452,0,0,0,2.894563,0,0,0,0.438452,1.800162,2.252534,0.438452,1.631093,0,0.2,10.677541,0,1.186525,0.541713,0.438452,0,1.587248,0,0.5,0.438452,1.79484,-0.533047,0.454349,0,-0.035546,1.746482,4.471455,-1.220432,-0.000911,0.732176,0.388989,-0.059737,-0.063235,4,0,0,0.848216,-0.063235,11.988553,0.334956,3.695653,-1.284848,3.971182,3.749359,0.438452,3.841611,1.821509,11.501708,31.973073,0,0,-0.031293,-0.39016,0,0,68.690506,-2.870858,2,-0.265617,5.061843,1,1,0.388989,4.035893,2.948159,3.805913,-0.243,0,3.839238,5.278084,9.455027,4.317488,0.352559,1.822,4.442651,3,2,7,1.815,57.633903,3.626015,1.739256,4.885134,0.350653,55.07,-0.00664,-1.440805,-0.435225,4.849339,0.03645,2.630446,30,114.271193,114.271193,228.542387,0.122449,0.130015,3,2.871349,0.388989,20.524964,31,3.321835,0.388989,320,0.698091,169.462899,0.006667,0.45045,0.973563,2.649272,1.996875,2.827925,206.944444,12.696799,-1.215749,1.060491,2.843378,5,-0.024961,2,1.825127,-0.340664,6.461468,-0.236043,0.732176,214.820988,-0.928463,1.166408,0,3.747317,1.98888,5.592569,2.71862,2.600024,0.368421,29,-0.400485,34,2.916412,0.492012,-1.215749,1.530996,0.055307,4,3.566413,15,-823.686503,0.234999,0.095309,-0.032121,23.022241,0.237898,2.475445,2467.503552,69.406848,0.014506,37,10.382048,32,0.388989,5,0,1.178743,0.43846,4.204693,2.586068,2.474,3.714605,0.602727,0.085777,4.687688,0.56933,0.14496,0.027949,2,2.176749,0.047882,152.858381,126.561728,1.487236,0.464202,9.48334,0.011715,9.54345,4.331977,6.004537,1.627997,0.193695,5,0.1845,1.748648,125.447874,7.928406,4.331977,2.646792,1,31,6520.314984,0.284518,7.005789,21,3.271332,1.717153,8.645269,8.767716,319.901838,8.811491,8.811351,5.64191,3.242673,0.221814,6,0.304924,1.208478,63.269322,8.7995,1,1,8.693329,0.228096,2.441017,0.967993,0.728942,52.88094,33,0.516398,-0.304295,7.246957,59.234656,11.230974,-21.120167,0.146056,0.609513,9.816785,0.889773,11270.40558,301,142.955231,1.850091,0.65278,470.44784,3.249349,123.114198,1.459702,0.98897,2.45754,132.065216,0
0,0,0,0,0,0,0,1,0,1.979788,1.542768,0,1.853125,1,0.550321,13.936451,0,0,0.675874,0,0,1.847497,0,0,0,2.005345,0,0,0,-0.359801,1.600038,3.763759,-2.148554,-0.004184,0,0.675992,-0.270186,-0.539641,7,0,0,1.540753,-0.539641,11.996146,0.314331,3.931256,2.496553,3.955016,4.09352,0,3.955157,1.940179,11.798803,31.973074,2,2,-0.024983,-0.231394,0,0,110.462143,-7.200035,3,0.320114,16.265529,0,0,0.675992,4.755566,4.170424,4.036156,0.003,0,4.004967,4.536058,10.003166,6.660575,0.429716,1.577,6.912743,3,4,16,1.501,88.002089,3.770947,1.832988,5.035765,0.477625,233.11,0.002624,-3.036783,0.169451,4.724266,0.029503,3.323466,154,313.654769,313.654769,627.309538,0.53738,0.33638,5,3.446993,0.498124,32.908283,177,3.901682,3.781349,1075,0.632587,455.667569,0.008708,0.440497,0.853271,3.495841,3.629767,3.511055,377.623457,19.603423,-5.313704,2.05447,3.432366,9,-0.126009,4,5.319275,-0.377513,8.269501,0.109352,1.402466,482.287037,-2.124225,3.805947,0,3.879537,2.035875,16.718034,3.244629,3.242437,0.285714,136,0.189533,97,6.892759,-1.516417,-2.016438,1.751059,0.045856,10,3.771093,25,-925.688386,0.254751,0.317207,0.020464,21.235969,0.217622,3.12984,7888.80322,56.119326,0.01046,82,11.329543,129,0.498124,7,0,1.537658,0.44222,6.336826,3.282406,3.118,3.857764,1.228597,0.071059,9.5449,0.5348,0.17949,0.017721,0,3.173811,0.032362,259.119749,292.220679,1.770779,1.349375,10.398824,-0.015164,10.43884,4.59661,12.21402,3.13915,0.182299,14,0.13015,1.873878,361.703704,8.744966,5.099364,5.93825,1,67,19556.31728,0.906526,7.768533,51,3.691148,1.715344,19.489308,19.785817,943.250206,20.235885,20.225892,8.20192,3.607245,0.280913,9,0.279827,1.580995,91.73027,18.954632,7,7,9.545311,1.018928,3.072481,1.375807,0.709905,50.141227,116,0.239046,-0.191802,15.139875,161.139016,12.225645,-10.763818,-0.14045,1.285229,10.655682,1.372874,19210.36625,1017,282.465009,1.80781,0.66406,818.490241,3.66425,344.382716,1.685135,1.005018,2.871263,928.693487,0
0.34201,0,0,0,3.102686,1.814348,0,0,0.34201,1.889649,1.875165,0.34201,1.786313,0,0.166667,12.315043,0,2.839548,0.555356,0.34201,0,1.759883,0,0.142857,0.34201,1.903274,-0.53284,0.453147,2,-0.069538,1.506177,4.371364,-1.021219,-0.000497,0.738742,0.553613,-0.042522,-0.260964,8,0,0,1.3335,-0.260964,11.89,0.295733,3.87367,-0.082858,3.807019,3.922066,0.34201,3.944948,1.933608,12.572597,31.972072,1,1,-0.007294,-0.106738,0,0,77.607473,-4.895472,2,-0.076835,7.955831,1,1,0.553613,4.115924,8.28307,3.925929,-0.243,3,3.937198,5.055214,12.632911,5.493061,0.527669,1.835,5.521461,4,4,10,1.796,88.864462,3.709499,1.835485,4.890945,0.364636,149.08,-0.00053,-2.316703,-0.045364,4.869668,0.032036,3.168249,88,297.758108,297.758108,595.516215,0.538301,0.217939,8,3.396074,0.553613,23.760048,87,3.754518,0.553613,779,0.712487,441.667327,0.007273,0.449648,0.903073,3.239198,2.284981,3.390147,343.188272,20.535042,-1.557965,1.377892,3.328488,7,-0.007761,3,4.391199,-0.312174,7.48493,0.121566,0.738742,395.490741,1.270144,3.075438,0,3.903505,2.013737,16.347736,3.106427,3.131671,0.451613,97,-0.008362,84,6.116662,0.189946,-1.557965,1.667151,0.048255,6,3.721003,25,-272.06338,0.285083,0.223457,-0.000571,17.234624,0.316992,3.087167,5831.102217,45.275475,0.014719,76,11.176935,96,0.553613,7,1,1.581224,0.43976,5.513429,3.150857,2.489,3.852295,1.262117,0.072817,8.879284,0.56948,0.14481,0.023963,5,1.943156,0.040735,734.614452,340.320988,1.625097,1.413013,10.186521,0.001338,10.290211,4.950108,10.147912,3.421722,0.178034,9,0.19139,1.839458,390.487654,8.547722,5.221295,4.032015,1,57,23846.89146,0.439975,7.614312,44,3.403957,1.961287,18.1132,16.530655,1120.931742,16.100156,16.100376,8.77854,3.529389,0.485193,7,0.28674,1.588696,41.65073,16.815656,1,1,9.391578,0.998917,3.01778,1.295343,0.722962,50.913695,91,1.321266,-0.042922,10.3081,175.260275,12.076892,-1.94331,0.019574,1.279278,10.473506,1.328588,21527.63004,721,312.05639,1.608062,0.63793,853.666716,3.41407,433.555556,1.695511,0.974373,2.859564,397.210247,0
0.430002,0,1,0,2.982498,0.780785,0,1,0.293872,1.996439,1.952552,0.723874,1.905137,1,0,10.107346,3.747104,2.40694,0.556339,0.293872,0,1.879371,0,1.389597,0.430002,2.003917,5.482868,0.512995,1,-0.192366,1.586627,4.15169,-1.765596,-0.002466,0.739612,0.51158,-0.231464,-0.207865,9,1,1,1.562704,-0.207865,11.85,0.257025,3.853239,-0.247836,3.880273,3.854311,0.723874,3.893821,2.005287,12.750794,34.969855,3,3,-0.022636,-0.324215,1,1,42.982036,-3.205313,2,0.07784,2.571111,2,2,0.51158,4.044256,8.19693,3.929957,0.233,3,3.964436,5.341867,15.740172,6.629363,0.439238,1.458,6.76273,5,5,14,1.401,74.571466,3.823204,1.894801,4.750771,0.486384,205.08,0.000905,-1.82904,0.084948,3.916731,0.031659,2.951962,127,301.311495,301.311495,602.622991,0.396755,0.324767,4,3.23506,0.409991,23.359825,122,3.785828,2.752787,875,0.619646,432.336559,0.006655,0.4352,0.829422,2.980927,4.121143,2.993021,307.770576,21.52225,-0.207865,1.369378,3.192727,6,0.003213,4,4.594942,-0.312133,8.190632,-0.149895,0.739612,334.313938,1.465749,3.13427,2,3.913004,2.054403,20.168451,3.206611,3.021226,0.258065,113,-0.041276,87,6.508833,-0.052619,0.850116,1.833144,0.049945,9,3.811539,22,-1603.686824,0.650043,0.126258,-0.002882,20.310171,0.141659,2.895933,5305.054663,63.137861,0.007785,75,11.108425,99,0.409991,6,1,1.467702,0.44359,6.304449,3.0231,3.101,3.879891,1.034387,0.074814,9.036593,0.57974,0.13455,0.015283,4,2.284136,0.027306,564.801223,241.559671,1.818318,0.770733,10.236848,-0.000626,10.241494,4.740447,10.286237,2.375646,0.18046,15,0.16436,1.909203,250.886831,8.593969,5.155549,3.281419,2,57,13967.14591,0.354351,7.608374,43,3.618489,1.815771,16.580396,16.006162,674.703448,15.942732,15.941197,6.99737,3.508691,0.221602,6,0.285824,1.440012,68.013521,15.965973,6,6,9.356776,0.829906,2.930931,1.137688,0.702607,50.43046,92,1.337481,-0.325638,10.851267,123.588695,11.99317,-20.560087,-0.008972,1.014694,10.484278,1.210398,17287.92824,719,244.310789,1.708656,0.64286,668.181256,3.63918,260.254115,1.690909,0.989872,2.863904,363.401927,0
0.4508,0,1,0,2.854211,0.782934,0,1,0.4508,1.966695,1.769199,0.4508,1.857833,1,0.166667,11.98583,2.410973,2.511132,0.56542,0.4508,0,1.841655,0,0.5,0.4508,1.960799,5.842449,0.768664,1,0.200382,1.49092,4.285097,0.880896,0.001484,0.911861,0.594846,0.096493,-0.218226,9,0,0,1.499946,-0.218226,11.996133,0.234997,3.884872,-0.203923,3.921752,3.879955,0.4508,3.90191,1.943423,12.960189,34.968854,3,3,0.006525,0.072595,0,0,77.078548,-5.649778,2,-0.082383,10.766269,1,1,0.594846,3.941659,10.84331,3.9661,-0.088,3,3.989868,4.931207,9.629086,6.663133,0.469748,1.906,6.908755,3,5,9,1.917,80.509679,3.776201,1.878565,4.653137,0.830606,233.08,-0.000576,-2.470663,-0.037452,4.637009,0.028878,3.100232,165,314.924358,314.924358,629.848715,0.638924,0.511763,2,3.343421,0.488165,22.913461,179,3.852806,5.386675,1139,0.741714,407.079218,0.005867,0.442707,1.041169,3.257853,3.627744,3.358192,379.197531,19.682772,-0.47789,1.624552,3.310701,7,-0.032552,4,5.347708,-0.375017,8.326759,-0.002841,0.911861,437.532922,2.538879,4.042937,1,3.862589,2.044396,28.297176,3.155902,3.132582,0.314286,158,-0.015865,110,8.104233,1.954147,0.712376,1.817061,0.04532,11,3.77826,24,-210.955583,0.084398,0.364383,-0.001426,18.191018,0.157953,2.94368,9445.363903,47.629709,0.007308,87,11.324799,140,0.488165,7,1,1.498182,0.44222,6.46925,3.111817,4.131,3.845395,1.135593,0.073675,9.868501,0.55745,0.15684,0.013473,3,2.085748,0.024908,256.909282,473.291152,1.799055,1.023056,10.373835,0.013762,10.430196,4.680089,11.823755,2.739929,0.179148,19,0.15615,1.890593,456.549383,8.7185,5.245447,4.853745,1,66,22733.04028,0.432106,7.753194,52,3.700868,1.736768,18.98514,18.018693,1121.294506,18.015282,18.015402,7.33814,3.563045,0.223597,7,0.280473,1.47259,69.965659,18.015966,10,10,9.5338,0.972395,3.014054,1.22519,0.708268,49.613387,118,0.408248,-0.032808,8.715524,191.156694,12.224517,-1.562634,0.153104,1.148187,10.620961,1.405667,18367.1456,753,291.25415,1.664119,0.65625,759.314104,3.701182,509.644033,1.811821,0.995852,2.854676,302.850095,0
